"NFGOVCOFOG_FUNCTION","Government function","NFGOVCOFOG_ITEM","Item","NFGOVCOFOG_SECTOR","Institutional sector","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"F09_8","09.8 Education n.e.c.","TOT","Total government expenditure","S1300","General government","A","Annual","2016","2016",506.3,,
"F09_8","09.8 Education n.e.c.","TOT","Total government expenditure","S1311","Federal government","A","Annual","2016","2016",0.2,,
"F09_8","09.8 Education n.e.c.","TOT","Total government expenditure","S1312","Communities and regions","A","Annual","2016","2016",516.6,,
"F09_8","09.8 Education n.e.c.","TOT","Total government expenditure","S1313","Local government","A","Annual","2016","2016",30.2,,
"F09_8","09.8 Education n.e.c.","TOT","Total government expenditure","S1314","Social security funds","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1300","General government","A","Annual","2016","2016",82.7,,
"F09_8","09.8 Education n.e.c.","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1311","Federal government","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1312","Communities and regions","A","Annual","2016","2016",71,,
"F09_8","09.8 Education n.e.c.","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1313","Local government","A","Annual","2016","2016",11.8,,
"F09_8","09.8 Education n.e.c.","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D1","Compensation of employees (D.1)","S1300","General government","A","Annual","2016","2016",241,,
"F09_8","09.8 Education n.e.c.","D1","Compensation of employees (D.1)","S1311","Federal government","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D1","Compensation of employees (D.1)","S1312","Communities and regions","A","Annual","2016","2016",232,,
"F09_8","09.8 Education n.e.c.","D1","Compensation of employees (D.1)","S1313","Local government","A","Annual","2016","2016",9,,
"F09_8","09.8 Education n.e.c.","D1","Compensation of employees (D.1)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D3","Subsidies (D.3)","S1300","General government","A","Annual","2016","2016",5.3,,
"F09_8","09.8 Education n.e.c.","D3","Subsidies (D.3)","S1311","Federal government","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D3","Subsidies (D.3)","S1312","Communities and regions","A","Annual","2016","2016",5.3,,
"F09_8","09.8 Education n.e.c.","D3","Subsidies (D.3)","S1313","Local government","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D3","Subsidies (D.3)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D4","Property income paid (D.4)","S1300","General government","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D4","Property income paid (D.4)","S1311","Federal government","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D4","Property income paid (D.4)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D4","Property income paid (D.4)","S1313","Local government","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D4","Property income paid (D.4)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1300","General government","A","Annual","2016","2016",0.9,,
"F09_8","09.8 Education n.e.c.","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1311","Federal government","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312","Communities and regions","A","Annual","2016","2016",0.9,,
"F09_8","09.8 Education n.e.c.","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1313","Local government","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1300","General government","A","Annual","2016","2016",104.6,,
"F09_8","09.8 Education n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1311","Federal government","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312","Communities and regions","A","Annual","2016","2016",97.2,,
"F09_8","09.8 Education n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1313","Local government","A","Annual","2016","2016",7.4,,
"F09_8","09.8 Education n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D7","Other current transfers (D.7)","S1300","General government","A","Annual","2016","2016",68.8,,
"F09_8","09.8 Education n.e.c.","D7","Other current transfers (D.7)","S1311","Federal government","A","Annual","2016","2016",0.2,,
"F09_8","09.8 Education n.e.c.","D7","Other current transfers (D.7)","S1312","Communities and regions","A","Annual","2016","2016",97.5,,
"F09_8","09.8 Education n.e.c.","D7","Other current transfers (D.7)","S1313","Local government","A","Annual","2016","2016",2,,
"F09_8","09.8 Education n.e.c.","D7","Other current transfers (D.7)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D9","Capital transfers (D.9)","S1300","General government","A","Annual","2016","2016",3,,
"F09_8","09.8 Education n.e.c.","D9","Capital transfers (D.9)","S1311","Federal government","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D9","Capital transfers (D.9)","S1312","Communities and regions","A","Annual","2016","2016",12.7,,
"F09_8","09.8 Education n.e.c.","D9","Capital transfers (D.9)","S1313","Local government","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","D9","Capital transfers (D.9)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","P3","Final consumption expenditure (P.3)","S1300","General government","A","Annual","2016","2016",341.5,,
"F09_8","09.8 Education n.e.c.","P3","Final consumption expenditure (P.3)","S1311","Federal government","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","P3","Final consumption expenditure (P.3)","S1312","Communities and regions","A","Annual","2016","2016",329.2,,
"F09_8","09.8 Education n.e.c.","P3","Final consumption expenditure (P.3)","S1313","Local government","A","Annual","2016","2016",12.3,,
"F09_8","09.8 Education n.e.c.","P3","Final consumption expenditure (P.3)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F10","10 Social protection","TOT","Total government expenditure","S1300","General government","A","Annual","2016","2016",83361.1,,
"F10","10 Social protection","TOT","Total government expenditure","S1311","Federal government","A","Annual","2016","2016",18556.8,,
"F10","10 Social protection","TOT","Total government expenditure","S1312","Communities and regions","A","Annual","2016","2016",19617.5,,
"F10","10 Social protection","TOT","Total government expenditure","S1313","Local government","A","Annual","2016","2016",6205.6,,
"F10","10 Social protection","TOT","Total government expenditure","S1314","Social security funds","A","Annual","2016","2016",61096.1,,
"F10","10 Social protection","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1300","General government","A","Annual","2016","2016",273.1,,
"F10","10 Social protection","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1311","Federal government","A","Annual","2016","2016",10,,
"F10","10 Social protection","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1312","Communities and regions","A","Annual","2016","2016",57,,
"F10","10 Social protection","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1313","Local government","A","Annual","2016","2016",166.8,,
"F10","10 Social protection","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1314","Social security funds","A","Annual","2016","2016",39.2,,
"F10","10 Social protection","D1","Compensation of employees (D.1)","S1300","General government","A","Annual","2016","2016",4106,,
"F10","10 Social protection","D1","Compensation of employees (D.1)","S1311","Federal government","A","Annual","2016","2016",503.5,,
"F10","10 Social protection","D1","Compensation of employees (D.1)","S1312","Communities and regions","A","Annual","2016","2016",466.5,,
"F10","10 Social protection","D1","Compensation of employees (D.1)","S1313","Local government","A","Annual","2016","2016",2325.8,,
"F10","10 Social protection","D1","Compensation of employees (D.1)","S1314","Social security funds","A","Annual","2016","2016",810.1,,
"F10","10 Social protection","D3","Subsidies (D.3)","S1300","General government","A","Annual","2016","2016",426.4,,
"F10","10 Social protection","D3","Subsidies (D.3)","S1311","Federal government","A","Annual","2016","2016",0,,
"F10","10 Social protection","D3","Subsidies (D.3)","S1312","Communities and regions","A","Annual","2016","2016",368.9,,
"F10","10 Social protection","D3","Subsidies (D.3)","S1313","Local government","A","Annual","2016","2016",57.5,,
"F10","10 Social protection","D3","Subsidies (D.3)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F10","10 Social protection","D4","Property income paid (D.4)","S1300","General government","A","Annual","2016","2016",0,,
